OBJECTID,UNIT_CODE,GIS_Notes,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,METADATA,PARKNAME,CreationDate,Creator,EditDate,Editor,Shape__Area,Shape__Length,Shape__Acreage,GlobalID
305,WICL,Lands - http://landsnet.nps.gov/tractsnet/documents/WICL/Metadata/wicl_metadata.xml,President William Jefferson Clinton Birthplace Home National Historic Site,2018/07/24 00:00:00+00,AR,MW,2733433,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2169653,President William Jefferson Clinton Birthplace Home,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:42:06.316+00,RJohnson@nps.gov_nps,3372.285156,307.8944004,0.575710627,7cbc398d-19e4-4d72-b7fa-dc016d821b7c
505,PRWI,Lands - http://landsnet.nps.gov/tractsnet/documents/PRWI/METADATA/prwi_metadata.xml,Prince William Forest Park,2021/03/09 00:00:00+00,VA,NC,1472799,Other Designation,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2221823,Prince William Forest,2021/04/02 03:59:48.435+00,RJohnson@nps.gov_nps,2021/04/02 03:59:48.435+00,RJohnson@nps.gov_nps,91620342.51,53288.82507,13812.54571,c9632519-b9b7-4522-bb8f-b90fb44ed0df
227,PULL,Lands - http://landsnet.nps.gov/tractsnet/documents/PULL/Metadata/pull_metadata.xml,Pullman National Monument,2016/09/12 00:00:00+00,IL,MW,2766905,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2221824,Pullman,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:33:19.344+00,RJohnson@nps.gov_nps,2930.21875,459.2709951,0.40340054,95322bbb-2892-41d1-a9ed-618d24479ab7
142,PUHO,Lands - http://landsnet.nps.gov/tractsnet/documents/PUHO/Metadata/puho_metadata.xml,Pu'uhonua o Honaunau National Historical Park,2012/01/13 00:00:00+00,HI,PW,358732,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2182236,Pu`uhonua O Honaunau,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:23:43.468+00,RJohnson@nps.gov_nps,1927680.313,16221.0999,421.51046,ececd8b8-6151-4ef2-8dc3-e51af762f8f4
50,PUHE,Lands - http://landsnet.nps.gov/tractsnet/documents/PUHE/Metadata/puhe_metadata.xml,Pu'ukohola Heiau National Historic Site,2008/06/18 00:00:00+00,HI,PW,1877550,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048187,Puukohola Heiau,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:12:30.438+00,RJohnson@nps.gov_nps,396784.4844,3016.887113,86.10346983,80c17aeb-2bed-413a-9ab5-8c630c90fc5e
93,RABR,Lands - http://landsnet.nps.gov/tractsnet/documents/RABR/Metadata/rabr_metadata.xml,Rainbow Bridge National Monument,2010/03/29 00:00:00+00,UT,IM,23944,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2166457,Rainbow Bridge,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:17:52.632+00,RJohnson@nps.gov_nps,1018636.984,4037.109616,159.9213937,d2edaccf-9f1a-4d12-b459-c5ee239a2a17
442,REER,Lands - http://landsnet.nps.gov/tractsnet/documents/REER/METADATA/reer_metadata.xml,Reconstruction Era National Historical Park,2020/05/14 00:00:00+00,SC,SE,2783288,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2249524,Reconstruction Era,2020/06/30 08:05:59.262+00,RJohnson@nps.gov_nps,2021/01/10 21:53:57.715+00,RJohnson@nps.gov_nps,122108.2871,4590.45414,21.45491715,96c32458-be79-4c65-bc8a-43c1128453fe
395,REDW,PRELIMINARY - Data has not completed the entire Lands QA/QC process.,Redwood National Park,2013/12/18 00:00:00+00,CA,PW,277109,National Park,Lands,Preliminary data. Contact the Land Resources Program for additional information.,Redwood,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,1011699123,395507.7183,140398.3148,cbbe3a29-abd5-4984-9255-ee5ccbe43cca
512,RICH,Lands - http://landsnet.nps.gov/tractsnet/documents/RICH/Metadata/rich_metadata.xml,Richmond National Battlefield Park,2021/03/23 00:00:00+00,VA,NE,1473199,National Battlefield Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2223252,Richmond,2021/04/02 04:43:55.287+00,RJohnson@nps.gov_nps,2021/04/02 04:43:55.287+00,RJohnson@nps.gov_nps,52827864.71,176089.0566,8190.608553,b7f241e4-fd03-41a2-acbf-5c5c38ab9fda
278,RIGR,Lands - http://landsnet.nps.gov/tractsnet/documents/RIGR/Metadata/rigr_metadata.xml,Rio Grande Wild and Scenic River,2018/03/22 00:00:00+00,TX,IM,2766087,Wild and Scenic River,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2252626,Rio Grande,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:39:07.523+00,RJohnson@nps.gov_nps,118186366.8,729598.6478,22059.30222,c98f8633-3a10-4c4f-8eda-d079a825d36b
280,RIRA,Lands - http://landsnet.nps.gov/tractsnet/documents/RIRA/Metadata/rira_metadata.xml,River Raisin National Battlefield Park,2018/02/27 00:00:00+00,MI,MW,2733434,National Battlefield Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2221825,River Raisin,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:39:17.876+00,RJohnson@nps.gov_nps,307034.3945,2434.06991,41.98396354,266ec130-1d11-4add-8733-b58aab4f395e
349,ROCR,Lands - http://landsnet.nps.gov/tractsnet/documents/ROCR/METADATA/rocr_metadata.xml,Rock Creek Park,2019/05/30 00:00:00+00,DC,NC,530563,Other Designation,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2244324,Rock Creek Park,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:47:41.633+00,RJohnson@nps.gov_nps,11722714.96,26892.27857,1748.863129,496cee15-9cf1-4ce5-98c2-15ef26b472b0
507,ROMO,Lands - http://landsnet.nps.gov/tractsnet/documents/ROMO/METADATA/romo_metadata.xml,Rocky Mountain National Park,2021/02/22 00:00:00+00,CO,IM,204948,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2209626,Rocky Mountain,2021/04/02 04:16:56.904+00,RJohnson@nps.gov_nps,2021/04/02 04:16:56.904+00,RJohnson@nps.gov_nps,1863019155,295338.077,267041.7214,d7d75a11-265e-45e7-b542-0e82c112368c
170,ROWI,Lands - http://landsnet.nps.gov/tractsnet/documents/ROWI/Metadata/rowi_metadata.xml,Roger Williams National Memorial,2011/09/30 00:00:00+00,RI,NE,1904107,National Memorial,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2215978,Roger Williams,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:26:48.867+00,RJohnson@nps.gov_nps,33122.41406,986.1485959,4.540893003,da051fd7-24df-4180-a3bd-9fe28d5f7fe5
151,RRBH,Lands - http://landsnet.nps.gov/tractsnet/documents/RRBH/Metadata/rrbh_metadata.xml,Ronald Reagan Boyhood Home National Historic Site,2013/01/03 00:00:00+00,IL,MW,2733441,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2192766,Ronald Reagan Boyhood Home,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:24:44.394+00,RJohnson@nps.gov_nps,7381.066406,490.5200377,1.011697539,4c10cf0c-f757-4142-9a48-5816d6885ff3
87,RORI,Lands - http://landsnet.nps.gov/tractsnet/documents/RORI/Metadata/rori_metadata.xml,Rosie the Riveter/World War II Home Front National Historical Park,2010/05/17 00:00:00+00,CA,PW,2026588,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2165602,Rosie the Riveter WWII Home Front,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:17:07.630+00,RJohnson@nps.gov_nps,971229.625,17849.93164,149.14649,805d2e27-2ff9-43fc-ae63-f98490420442
288,ROLA,Lands - http://landsnet.nps.gov/tractsnet/documents/ROLA/Metadata/rola_metadata.xml,Ross Lake National Recreation Area,2018/01/18 00:00:00+00,WA,PW,1528419,National Recreation Area,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2235465,Ross Lake,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:40:09.725+00,RJohnson@nps.gov_nps,1087597962,268919.6292,116790.1164,99f46bdc-cce0-457c-9001-3e5b66e3e818
139,RUCA,Lands - http://landsnet.nps.gov/tractsnet/documents/RUCA/Metadata/ruca_metadata.xml,Russell Cave National Monument,2011/11/02 00:00:00+00,AL,SE,126026,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2181138,Russell Cave,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:23:23.992+00,RJohnson@nps.gov_nps,1743928.863,7628.474333,288.6755072,2eda9d12-50dd-431a-9dbf-5ac3afd2d748
121,SAHI,Lands - http://landsnet.nps.gov/tractsnet/documents/SAHI/Metadata/sahi_metadata.xml,Sagamore Hill National Historic Site,2011/07/29 00:00:00+00,NY,NE,970557,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2175728,Sagamore Hill,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:21:11.095+00,RJohnson@nps.gov_nps,586867.9219,6137.989463,82.80594509,f2f4ba79-5412-4370-a6f5-896d35f86732
513,SAGU,Lands - http://landsnet.nps.gov/tractsnet/documents/SAGU/Metadata/SAGU_metadata.xml,Saguaro National Park,2021/03/29 00:00:00+00,AZ,IM,10683,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225704,Saguaro,2021/04/02 04:48:55.783+00,RJohnson@nps.gov_nps,2021/04/02 04:48:55.783+00,RJohnson@nps.gov_nps,530585943.7,195106.8443,93589.64005,14dde00d-e08d-4c20-bfd7-4e8253057341
218,SACR,Lands - http://landsnet.nps.gov/tractsnet/documents/SACR/Metadata/sacr_metadata.xml,Saint Croix Island International Historic Site,2016/06/20 00:00:00+00,ME,NE,581971,International Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2230262,Saint Croix Island,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:32:21.627+00,RJohnson@nps.gov_nps,54060.71875,987.2997977,6.649489973,8c114cc4-7729-4c4b-a6fe-f9ed76b96f00
319,SACN,Lands - http://landsnet.nps.gov/tractsnet/documents/SACN/METADATA/sacn_metadata.xml,Saint Croix National Scenic Riverway,2019/02/07 00:00:00+00,WI,MW,1888958,National Scenic Riverway,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2223253,Saint Croix,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:44:05.863+00,RJohnson@nps.gov_nps,590945456.5,998646.0318,70635.64967,ef9bbcbf-c9cc-4888-b5bc-211f7d5e6dfc
35,SAPA,Lands - http://landsnet.nps.gov/tractsnet/documents/SAPA/Metadata/sapa_metadata.xml,Saint Paul's Church National Historic Site,2007/02/09 00:00:00+00,NY,NE,1888959,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048042,Saint Paul's Church,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:10:38.202+00,RJohnson@nps.gov_nps,43929.21094,866.3464417,6.197020577,573e8578-9162-4dfe-a30c-e5f2e3838bc8
108,SAGA,Lands - http://landsnet.nps.gov/tractsnet/documents/SAGA/Metadata/saga_metadata.xml,Saint-Gaudens National Historical Park,2011/03/09 00:00:00+00,NH,NE,1888960,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2171112,Saint-Gaudens,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:19:37.257+00,RJohnson@nps.gov_nps,1449352,13228.97945,188.3798852,f1e9552c-98e0-41ce-8d1f-51e8dc4af504
74,SAMA,Lands - http://landsnet.nps.gov/tractsnet/documents/SAMA/Metadata/sama_metadata.xml,Salem Maritime National Historic Site,2010/03/25 00:00:00+00,MA,NE,1888961,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1049237,Salem Maritime,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:15:32.246+00,RJohnson@nps.gov_nps,70391.63281,3446.509147,9.443347779,dd34fd27-4dcc-43c4-a995-83f4cc9cb436
166,SAPU,Lands - http://landsnet.nps.gov/tractsnet/documents/SAPU/METADATA/sapu_metadata.xml,Salinas Pueblo Missions National Monument,2013/11/27 00:00:00+00,NM,IM,936877,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2208008,Salinas Pueblo Missions,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:26:16.414+00,RJohnson@nps.gov_nps,6379382.555,22270.20645,1071.764304,2ef85a22-8e31-4495-a148-000e62858322
60,SARI,Lands - http://landsnet.nps.gov/tractsnet/documents/SARI/Metadata/sari_metadata.xml,Salt River Bay National Historical Park and Ecological Preserve,2009/03/05 00:00:00+00,VI,SE,1993989,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048043,Salt River Bay,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:13:53.813+00,RJohnson@nps.gov_nps,4603167.813,15506.94489,1025.788882,0a371eb6-0112-44b7-b900-d2087b4020c3
510,SAAN,Lands - http://landsnet.nps.gov/tractsnet/documents/SAAN/Metadata/saan_metadata.xml,San Antonio Missions National Historical Park,2021/03/24 00:00:00+00,TX,IM,1377039,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2220224,San Antonio Missions,2021/04/02 04:35:25.830+00,RJohnson@nps.gov_nps,2021/04/02 04:35:25.830+00,RJohnson@nps.gov_nps,5036957.078,65448.71115,943.0231628,f4c90957-9b24-4ea2-9378-42f2676636e3
155,SAFR,Lands - http://landsnet.nps.gov/tractsnet/documents/SAFR/Metadata/safr_metadata.xml,San Francisco Maritime National Historical Park,2013/02/19 00:00:00+00,CA,PW,1877542,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2194486,San Francisco Maritime,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:25:10.880+00,RJohnson@nps.gov_nps,644204.3164,3728.65973,99.19329911,7d6f3c48-78c4-4855-a373-e939ca2e8451
394,SAJH,PRELIMINARY - Data has not completed the entire Lands QA/QC process.,San Juan Island National Historical Park,2015/07/24 00:00:00+00,WA,PW,1534055,National Historical Park,Lands,Preliminary data. Contact the Land Resources Program for additional information.,San Juan Island,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,19608318.53,40164.14891,2128.050101,10113458-f8a6-4747-a796-5c4c63b07c09
400,SAJU,PRELIMINARY - Data has not completed the entire Lands QA/QC process.,San Juan National Historic Site,2013/12/18 00:00:00+00,PR,SE,1879024,National Historic Site,Lands,Preliminary data. Contact the Land Resources Program for additional information.,San Juan,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,344663.9424,8679.125369,76.21083128,052845d0-eaca-495a-800e-67d5e0b4b66f
143,SAND,Lands - http://landsnet.nps.gov/tractsnet/documents/SAND/Metadata/sand_metadata.xml,Sand Creek Massacre National Historic Site,2012/03/05 00:00:00+00,CO,IM,2127375,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2185781,Sand Creek Massacre,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:23:49.448+00,RJohnson@nps.gov_nps,83063902.3,41111.17322,12530.09433,3d2c59f8-37f6-4d7a-8a3f-db2ab2ec176e
435,SAMO,Lands - http://landsnet.nps.gov/tractsnet/documents/SAMO/Metadata/samo_metadata.xml,Santa Monica Mountains National Recreation Area,2020/04/07 00:00:00+00,CA,PW,277263,National Recreation Area,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2272445,Santa Monica Mountains,2020/06/28 08:15:40.125+00,RJohnson@nps.gov_nps,2020/06/28 08:15:40.125+00,RJohnson@nps.gov_nps,909865167.9,421692.0022,153786.5214,c6fad67f-fe6b-437d-8a9c-fe7aeb61a3e8
511,SARA,Lands - http://landsnet.nps.gov/tractsnet/documents/SARA/METADATA/sara_metadata.xml,Saratoga National Historical Park,2021/03/23 00:00:00+00,NY,NE,964487,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2215979,Saratoga,2021/04/02 04:39:41.572+00,RJohnson@nps.gov_nps,2021/04/02 04:39:41.572+00,RJohnson@nps.gov_nps,26899681.66,38311.5146,3553.85315,6a7a7a76-dfb1-4fca-b0da-c2f34c7c9487
169,SAIR,Lands - http://landsnet.nps.gov/tractsnet/documents/SAIR/METADATA/sair_metadata.xml,Saugus Iron Works National Historic Site,2014/06/09 00:00:00+00,MA,NE,600017,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2210711,Saugus Iron Works,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:26:40.949+00,RJohnson@nps.gov_nps,94291.51563,2038.452938,12.67051331,d01bac52-1182-4f43-9042-e2d5bdbf478e
148,SCBL,Lands - http://landsnet.nps.gov/tractsnet/documents/SCBL/Metadata/scbl_metadata.xml,Scotts Bluff National Monument,2012/08/13 00:00:00+00,NE,MW,833315,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2188825,Scotts Bluff,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:24:24.296+00,RJohnson@nps.gov_nps,23469485.31,24943.76043,3217.02379,b44ed8d2-2ff4-41c7-ab16-a5e5d6249eb2
117,SEMO,Lands - http://landsnet.nps.gov/tractsnet/documents/SEMO/Metadata/semo_metadata.xml,Selma to Montgomery National Historic Trail,2011/05/19 00:00:00+00,AL,SE,2733435,National Historic Trail,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2174273,Selma to Montgomery,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:20:43.105+00,RJohnson@nps.gov_nps,113747.4922,1654.700347,20.03677467,8f9758db-f475-4bbe-a0fc-cc6d10141c8a
57,SEQU,Lands - http://landsnet.nps.gov/tractsnet/documents/SEQU/Metadata/sequ_metadata.xml,Sequoia National Park,2008/11/26 00:00:00+00,CA,PW,266000,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048045,Sequoia,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:13:33.878+00,RJohnson@nps.gov_nps,2553244942,320822.9503,406806.1008,c07cc3e8-2f37-44fa-9c20-32b66972a030
396,SHEN,PRELIMINARY - Data has not completed the entire Lands QA/QC process.,Shenandoah National Park,2013/12/18 00:00:00+00,VA,NE,1488805,National Park,Lands,Preliminary data. Contact the Land Resources Program for additional information.,Shenandoah,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,1309300933,785323.3293,197899.7673,55a75002-2bfe-4f5b-829c-93920ae922d0
476,SHIL,Lands - http://landsnet.nps.gov/tractsnet/documents/SHIL/Metadata/shil_metadata.xml,Shiloh National Military Park,2020/09/25 00:00:00+00,MS,SE,1270094,National Military Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2259621,Shiloh,2020/10/03 04:00:53.082+00,RJohnson@nps.gov_nps,2021/01/03 00:43:13.046+00,RJohnson@nps.gov_nps,52707057.51,98789.99198,8698.372084,c476ed2a-6890-47c8-a592-ef9858501cf1
336,SITK,Lands - http://landsnet.nps.gov/tractsnet/documents/SITK/Metadata/SITK_metadata.xml,Sitka National Historical Park,2019/03/21 00:00:00+00,AK,AK,1417085,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225705,Sitka,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:46:04.912+00,RJohnson@nps.gov_nps,1585915.094,6970.871887,116.2689716,d7090307-1989-423f-a2d6-74cf9956c9d5
428,SLBE,Lands - http://landsnet.nps.gov/tractsnet/documents/SLBE/METADATA/slbe_metadata.xml,Sleeping Bear Dunes National Lakeshore,2020/02/07 00:00:00+00,MI,MW,638101,National Lakeshore,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2272027,Sleeping Bear Dunes,2020/04/04 03:58:27.308+00,RJohnson@nps.gov_nps,2020/04/04 03:58:27.308+00,RJohnson@nps.gov_nps,569864800.6,345392.4684,70581.99708,805b02f5-d499-4ad1-b9a8-110168cf423f
130,SPAR,Lands - http://landsnet.nps.gov/tractsnet/documents/SPAR/Metadata/spar_metadata.xml,Springfield Armory National Historic Site,2011/10/18 00:00:00+00,MA,NE,1888963,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2180629,Springfield Armory,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:22:18.834+00,RJohnson@nps.gov_nps,396708.9727,2507.492598,53.9164548,b1963e63-d4bb-41b0-a589-4a8662371b2d
220,STLI,Lands - http://landsnet.nps.gov/tractsnet/documents/STLI/METADATA/stli_metadata.xml,Statue Of Liberty National Monument,2016/05/06 00:00:00+00,NY,NE,880864,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2230266,Statue Of Liberty,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:32:34.561+00,RJohnson@nps.gov_nps,486582.457,4452.456369,69.04700583,03410e58-30bf-44f4-82f5-30873733e74a
480,STGE,Lands - http://landsnet.nps.gov/tractsnet/documents/STGE/Metadata/stge_metadata.xml,Ste. Geneviève National Historical Park,2020/11/20 00:00:00+00,MO,MW,need,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/???,Ste. Geneviève,2021/01/03 00:13:41.438+00,RJohnson@nps.gov_nps,2021/01/03 00:13:41.438+00,RJohnson@nps.gov_nps,104075.9141,2418.901297,15.95913996,6598368f-0cf8-4c62-9253-e58f9ba0df80
407,STEA,PRELIMINARY - Data has not completed the entire Lands QA/QC process.,Steamtown National Historic Site,2013/12/18 00:00:00+00,PA,NE,1877509,National Historic Site,Lands,Preliminary data. Contact the Land Resources Program for additional information.,Steamtown,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,436571.8203,6727.053761,60.63500371,d43907e1-911d-4f9f-a304-25f6f2b9efdb
274,STRI,Lands - http://landsnet.nps.gov/tractsnet/documents/STRI/Metadata/stri_metadata.xml,Stones River National Battlefield,2018/03/29 00:00:00+00,TN,SE,1888964,National Battlefield,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2252627,Stones River,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:38:37.255+00,RJohnson@nps.gov_nps,4452463.164,24132.53345,720.8414073,888a9191-261b-4070-b0c6-c45f0b10f321
232,STON,Lands - http://landsnet.nps.gov/tractsnet/documents/STON/Metadata/ston_metadata.xml,Stonewall National Monument,2016/09/07 00:00:00+00,NY,NE,2781516,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2235467,Stonewall,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:33:54.847+00,RJohnson@nps.gov_nps,32233.25781,2341.339249,4.568773816,70b25b57-1135-43d1-ac6d-51c2c64c4366
28,SUCR,Lands - http://landsnet.nps.gov/tractsnet/documents/SUCR/Metadata/sucr_metadata.xml,Sunset Crater Volcano National Monument,2006/08/11 00:00:00+00,AZ,IM,34968,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048047,Sunset Crater Volcano,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:09:48.026+00,RJohnson@nps.gov_nps,18545290.47,17792.50103,3040.264095,c98f6671-4060-4f91-8989-5ab413e0fbcb
215,TAPR,Lands - http://landsnet.nps.gov/tractsnet/documents/TAPR/Metadata/tapr_metadata.xml,Tallgrass Prairie National Preserve,2016/01/14 00:00:00+00,KS,MW,1888965,National Preserve,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048190,Tallgrass Prairie,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:32:01.932+00,RJohnson@nps.gov_nps,71990800.33,49657.06346,10896.88944,e003bbb0-2bbb-402f-ab09-b88d78f5d289
89,THKO,Lands - http://landsnet.nps.gov/tractsnet/documents/THKO/Metadata/thko_metadata.xml,Thaddeus Kosciuszko National Memorial,2010/07/07 00:00:00+00,PA,NE,1888966,National Memorial,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2165600,Thaddeus Kosciuszko,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:17:20.965+00,RJohnson@nps.gov_nps,192.9882813,56.14547045,0.027997171,b18ec18e-d5a5-4682-b3bf-e6959a61adf7
114,THRB,Lands - http://landsnet.nps.gov/tractsnet/documents/THRB/Metadata/thrb_metadata.xml,Theodore Roosevelt Birthplace National Historic Site,2011/03/28 00:00:00+00,NY,NE,2083047,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2171836,Theodore Roosevelt Birthplace,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:20:22.472+00,RJohnson@nps.gov_nps,745.1445313,114.3391357,0.1056022,28493494-b6fa-4ce6-81ad-ce14fcc69072
192,THRI,Lands - http://landsnet.nps.gov/tractsnet/documents/THRI/Metadata/thri_metadata.xml,Theodore Roosevelt Inaugural National Historic Site,2015/08/28 00:00:00+00,NY,NE,2035603,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2224527,Theodore Roosevelt Inaugural,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:29:23.042+00,RJohnson@nps.gov_nps,8874.453125,431.6497097,1.176117142,e37f87f5-e656-4584-ba0d-73aae2340c65
12,THIS,Lands - http://landsnet.nps.gov/tractsnet/documents/THIS/Metadata/this_metadata.xml,Theodore Roosevelt Island National Memorial,2005/05/31 00:00:00+00,DC,NC,2733420,National Memorial,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048191,Theodore Roosevelt Island,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:07:28.719+00,RJohnson@nps.gov_nps,670314.1055,4107.77819,100.1890622,9b5d2cbe-299a-4e1a-afa0-239c3735e53f
256,THRO,Lands - http://landsnet.nps.gov/tractsnet/documents/THRO/METADATA/thro_metadata.xml,Theodore Roosevelt National Park,2017/04/27 00:00:00+00,ND,MW,1033824,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2196728,Theodore Roosevelt,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:36:32.364+00,RJohnson@nps.gov_nps,616847538.5,187232.1445,70461.39814,86fb06a1-06ba-4556-9418-23b9de47075c
46,EDIS,Lands - http://landsnet.nps.gov/tractsnet/documents/EDIS/Metadata/edis_metadata.xml,Thomas Edison National Historical Park,2008/04/22 00:00:00+00,NJ,NE,874901,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048152,Thomas Edison,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:12:01.917+00,RJohnson@nps.gov_nps,147844.25,2565.2187,20.92329528,b36e9604-a2ce-4976-bd83-317657b7180e
