X,Y,OBJECTID,UNIT_CODE,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,PARKNAME,CreationDate,Creator,EditDate,Editor,GlobalID
-7473282.16765738,5641789.32952177,250,SACR,Saint Croix Island International Historic Site,2016/06/20 00:00:00+00,ME,NE,581971,International Historic Site,Lands,Saint Croix Island,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,75de1ce7-aa4c-4c70-a5bf-1bd42389b6a1
-10319814.106365,5675985.01552226,251,LOSA,Lower Saint Croix National Scenic Riverway,2016/05/10 00:00:00+00,WI,MW,2738286,National Scenic Riverway,Lands,Lower Saint Croix,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,966706b2-28d2-41e6-90b0-9947cdc5cbb6
-8242221.27940851,4967946.18769908,252,STLI,Statue Of Liberty National Monument,2016/05/06 00:00:00+00,NY,NE,880864,National Monument,Lands,Statue Of Liberty,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,a617ca8c-e3bd-4280-a1fb-f60454fe940d
-11833867.9429549,4267320.25487839,253,BAND,Bandelier National Monument,2016/04/26 00:00:00+00,NM,IM,928874,National Monument,Lands,Bandelier,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,5963c96b-153b-4e07-a004-4f39207d37c5
-11514795.3591363,5400697.57288522,254,WICA,Wind Cave National Park,2016/04/19 00:00:00+00,SD,MW,1263056,National Park,Lands,Wind Cave,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,0fab2941-14c3-40e5-bf66-b1dd294ea79f
-9884664.21667563,4053861.16100903,255,NATR,Natchez Trace Parkway,2016/04/12 00:00:00+00,MS,SE,123648,Parkway,Lands,Natchez Trace,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,ac828327-32ca-4002-8833-4ff6fb5cd52c
-12099547.1970133,4728901.5740362,256,COLM,Colorado National Monument,2016/04/01 00:00:00+00,CO,IM,202252,National Monument,Lands,Colorado,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,01e8627e-7015-4694-acc2-102a1a43f641
-8653840.21131385,4622410.40530774,257,FRSP,Fredericksburg and Spotsylvania County Battlefields Memorial National Military Park,2016/09/30 00:00:00+00,VA,NE,1488838,National Military Park,Lands,Fredericksburg & Spotsylvania,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,313e2fa3-a17b-46ff-8e0e-4f0e2df237a1
-9752567.38554917,5115296.36299624,259,PULL,Pullman National Monument,2016/09/12 00:00:00+00,IL,MW,2766905,National Monument,Lands,Pullman,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,017b58b0-1c9d-426c-8b3d-c2eb791d5670
-8573577.64530494,4706331.46240974,260,PAAV,Pennsylvania Avenue National Historic Site,2016/09/13 00:00:00+00,DC,NC,2733439,National Historic Site,Lands,Pennsylvania Avenue,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,62a251dc-e199-49de-91d6-048379daef69
-8575259.04994763,4706776.88872953,261,WWIM,World War I Memorial,2016/09/13 00:00:00+00,DC,NC,531319,National Memorial,Lands,World War I,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2ebe3956-951e-48f8-b391-62510134fb15
-8572030.82220142,4706260.65960746,262,BEPA,Belmont-Paul Women's Equality National Monument,2016/09/13 00:00:00+00,DC,NC,2781517,National Monument,Lands,Belmont-Paul Women's Equality,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,99d64b9e-d1b2-426b-a77f-ea9791b96663
-13508229.269727,6246622.66049896,263,NOCA,North Cascades National Park,2016/09/26 00:00:00+00,WA,PW,1528421,National Park,Lands,North Cascades,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,6c536721-c1a7-426a-aa60-800c25a2ef2a
-8237753.59579766,4973097.00373097,264,STON,Stonewall National Monument,2016/09/07 00:00:00+00,NY,NE,2781516,National Monument,Lands,Stonewall,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,1cb3d4df-0123-4a30-b7df-4ed8d1e5b300
-18863400.1223482,-1601405.67924898,265,NPSA,National Park of American Samoa,2016/05/25 00:00:00+00,AS,PW,1966567,National Park,Lands,National Park of American Samoa,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,0d069f38-b8e9-45ea-8668-49c1adde8f70
-10334612.8449871,6187662.16191064,266,VOYA,Voyageurs National Park,2016/08/15 00:00:00+00,MN,MW,660491,National Park,Lands,Voyageurs,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,a4fcbaa4-fd07-47c0-b3d0-fefa02b77e63
-8654195.16673142,4766587.07411542,267,HAFE,Harpers Ferry National Historical Park,2016/08/05 00:00:00+00,WV,NC,1556735,National Historical Park,Lands,Harpers Ferry,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,db0acdff-855a-4cc3-8c3a-a8669df11255
-8988902.07269784,4000890.95360479,268,CONG,Congaree National Park,2017/02/06 00:00:00+00,SC,SE,2035095,National Park,Lands,Congaree,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,71c04c48-c7cc-4c8b-8e39-4901445ac967
-8238784.60390233,4969267.23874099,269,FEHA,Federal Hall National Memorial,2017/03/30 00:00:00+00,NY,NE,2057537,National Memorial,Lands,Federal Hall,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,a015773e-9dca-4b88-9c16-febf39689e50
-8569940.06765583,4702064.25514466,270,FRDO,Frederick Douglass National Historic Site,2017/03/21 00:00:00+00,DC,NC,2733423,National Historic Site,Lands,Frederick Douglass,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,d4437893-c803-4a9e-90a6-5a02a209f2cd
-10512041.8727431,4216779.65153897,271,FOSM,Fort Smith National Historic Site,2017/03/14 00:00:00+00,AR,MW,56686,National Historic Site,Lands,Fort Smith,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,54121981-c5e2-4396-b1e2-3b1d4f3c7caf
-17382381.0587765,2357009.95011588,272,HALE,Haleakala National Park,2017/01/26 00:00:00+00,HI,PW,358382,National Park,Lands,Haleakala,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,cca139a3-6c75-4ebb-bbed-217db4add799
-12010380.4467526,4152479.60865213,273,ELMA,El Malpais National Monument,2017/01/20 00:00:00+00,NM,IM,1888913,National Monument,Lands,El Malpais,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,26baf66c-6654-4c4e-8d79-148b80383c94
-10668029.7967816,4962929.64417534,274,LECL,Lewis and Clark National Historic Trail,2017/01/13 00:00:00+00,NE,MW,2733427,National Historic Trail,Lands,Lewis and Clark,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,c6a18e69-1739-47b0-904c-782b777d4aad
-13434454.3064199,6165935.62790776,275,LACH,Lake Chelan National Recreation Area,2017/01/06 00:00:00+00,WA,PW,1528425,National Recreation Area,Lands,Lake Chelan,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,7feca19a-67cd-46cb-adc5-48c955054cf9
-9178400.02018565,4200395.29692241,276,CARL,Carl Sandburg Home National Historic Site,2016/11/10 00:00:00+00,NC,SE,1006677,National Historic Site,Lands,Carl Sandburg Home,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,295f4786-2109-4a86-8c47-611d3212e6cf
-8468444.86332122,4641859.2840779,277,HATU,Harriet Tubman Underground Railroad National Historical Park,2017/06/30 00:00:00+00,MD,NE,2783291,National Historical Park,Lands,Harriet Tubman Underground Railroad,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,0bd2f6b1-57f0-48b2-a34d-8bee5c270a44
-10977790.0384015,3534692.70324874,278,LYJO,Lyndon B. Johnson National Historical Park,2017/06/23 00:00:00+00,TX,IM,1888941,National Historical Park,Lands,Lyndon B Johnson,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,680c757c-6d39-497d-a42c-9c179399e0be
-11638800.2332108,3781826.96638761,279,CAVE,Carlsbad Caverns National Park,2017/06/22 00:00:00+00,NM,IM,904780,National Park,Lands,Carlsbad Caverns,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,65cab84a-2cec-462e-b39d-26324e5d776f
-12022497.7639505,4416387.05063101,280,AZRU,Aztec Ruins National Monument,2017/06/22 00:00:00+00,NM,IM,885961,National Monument,Lands,Aztec Ruins,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,ada223a8-89d9-470e-9371-f6f8b64e562d
-12582055.2452694,4480781.65352683,281,ZION,Zion National Park,2017/06/22 00:00:00+00,UT,IM,1455157,National Park,Lands,Zion,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,3a581d7f-d55b-4520-afe8-bf9ab635aa69
-9979251.3484892,4836510.30723264,282,LIHO,Lincoln Home National Historic Site,2017/06/06 00:00:00+00,IL,MW,1821086,National Historic Site,Lands,Lincoln Home,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,7db92306-3a5e-45e7-ba9e-e483508e22a7
-12632871.4545459,5335259.91073193,283,CRMP,Craters of the Moon National Preserve,2017/05/31 00:00:00+00,ID,PW,1986829,National Preserve,Lands,Craters of the Moon,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,ce1c6a50-6e34-498b-bc3b-f608acb38734
-12638597.0222489,5376590.6696276,284,CRMO,Craters of the Moon National Monument,2017/05/31 00:00:00+00,ID,PW,1986829,National Monument,Lands,Craters of the Moon,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,77ab28e2-db15-4149-a9a4-2bc1c9db81cb
-11763676.5828481,4237253.06472483,286,PECO,Pecos National Historical Park,2017/05/24 00:00:00+00,NM,IM,937161,National Historical Park,Lands,Pecos,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,b31c94a7-2744-453e-a91c-d7250bf7748d
-12563221.8921342,3768018.77205734,287,ORPI,Organ Pipe Cactus National Monument,2017/05/12 00:00:00+00,AZ,IM,15492,National Monument,Lands,Organ Pipe Cactus,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,9bb0da86-f4ee-485a-a5d1-eea65faf51ae
-11929814.7788508,4645019.93477139,288,CURE,Curecanti National Recreation Area,2017/05/25 00:00:00+00,CO,IM,196412,National Recreation Area,Lands,Curecanti,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,4b602e4f-4f90-4dd1-8519-b9a0a237b0bf
-11517032.3221147,5934508.33066496,289,THRO,Theodore Roosevelt National Park,2017/04/27 00:00:00+00,ND,MW,1033824,National Park,Lands,Theodore Roosevelt,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,bfd33596-8e40-4e82-a9f5-12f150644df2
-12115956.6247829,4935815.71418408,290,DINO,Dinosaur National Monument,2017/04/07 00:00:00+00,CO,IM,169567,National Monument,Lands,Dinosaur,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,38cb0ca9-a64a-49f6-a232-0ded7bc63100
-13595756.6028481,5303030.99354438,291,CRLA,Crater Lake National Park,2017/06/05 00:00:00+00,OR,PW,1163670,National Park,Lands,Crater Lake,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,cc8f2238-cd1b-43bc-8b77-58b017d0adbc
-10083270.2367475,5931753.29566496,292,APIS,Apostle Islands National Lakeshore,2017/08/25 00:00:00+00,WI,MW,1581059,National Lakeshore,Lands,Apostle Islands,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,9bfb83ed-8b94-4ea7-8443-88cc18a7100b
-12668264.2614979,6221477.84297293,293,GLAC,Glacier National Park,2017/08/18 00:00:00+00,MT,IM,1803454,National Park,Lands,Glacier,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,78a5879f-9693-46f9-a751-2a70040c5b77
-9859423.9725925,5964655.62602905,295,KEWE,Keweenaw National Historical Park,2017/09/19 00:00:00+00,MI,MW,1888937,National Historical Park,Lands,Keweenaw,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,6389687f-d9dc-4c10-8600-629811a02499
-10779515.3246594,4907878.14185737,296,HOME,Homestead National Monument,2017/12/14 00:00:00+00,NE,MW,830099,National Monument,Lands,Homestead,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,d20e5eca-c4a3-4ace-a20b-cfbd079527dc
-12016729.5428247,4306815.14925101,297,CHCU,Chaco Culture National Historical Park,2017/12/11 00:00:00+00,NM,IM,936878,National Historical Park,Lands,Chaco Culture,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,cd7adb1c-7f61-4757-a766-8b352fbe5636
-12550905.793066,5846904.48721368,298,GRKO,Grant-Kohrs Ranch National Historic Site,2017/11/30 00:00:00+00,MT,IM,806847,National Historic Site,Lands,Grant-Kohrs Ranch,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,65977528-67bb-4ac1-8fb7-6385b4c4a8a4
-8533012.46997339,4496717.26860565,299,CAJO,Captain John Smith National Historic Trail,2017/11/17 00:00:00+00,MD,NE,2783287,National Historic Trail,Lands,Captain John Smith,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,58f5531f-931b-4dbf-8e7c-ead17648cf44
-8365595.6378472,4858924.16095668,300,INDE,Independence National Historical Park,2017/11/09 00:00:00+00,PA,NE,1177725,National Historical Park,Lands,Independence,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,c28524e8-a54a-4a4a-893c-db49a48b7ac1
-10026268.4925912,3498799.43485843,301,JAZZ,New Orleans Jazz National Historical Park,2017/11/08 00:00:00+00,LA,SE,2035602,National Historical Park,Lands,New Orleans Jazz,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,3beff071-3431-4840-82d5-da14968e2b4e
-9563232.19972157,3979893.29572424,302,FRRI,Freedom Riders National Monument,2017/10/24 00:00:00+00,AL,SE,2783290,National Monument,Lands,Freedom Riders,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,5e2b1049-2e19-4aa0-a4bd-442cc61287de
-9664165.01228775,3963920.78511363,303,BICR,Birmingham Civil Rights National Monument,2017/10/24 00:00:00+00,AL,SE,2783289,National Monument,Lands,Birmingham Civil Rights,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,8aed720d-8b7e-4b85-af5d-1135cc387eb1
-8553257.87888135,4730728.5948671,304,NACA,National Capital Parks,2019/08/13 00:00:00+00,DC,NC,2738287,Park,Lands,National Capital Parks,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,3579852b-0906-47bf-bda8-80106bf59fd8
-12323677.4957022,5437403.96538896,305,GRTE,Grand Teton National Park,2018/03/30 00:00:00+00,WY,IM,1597571,National Park,Lands,Grand Teton,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,925f5df6-5f93-4d13-a23e-d47b4859197f
-10798772.6124317,4090808.6903795,306,CHIC,Chickasaw National Recreation Area,2018/03/29 00:00:00+00,OK,IM,1101907,National Recreation Area,Lands,Chickasaw,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,ae19d6dd-c5f2-4ec0-ae56-6d496534d75c
-9621807.615458,4283194.54414235,307,STRI,Stones River National Battlefield,2018/03/29 00:00:00+00,TN,SE,1888964,National Battlefield,Lands,Stones River,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,c90fc728-248e-468f-a1a2-a90fe1c7bdfd
-11743843.0999848,4555958.86953125,308,GRSA,Great Sand Dunes National Preserve,2018/03/28 00:00:00+00,CO,IM,2733443,National Preserve,Lands,Great Sand Dunes,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,f8cdc3e5-8775-4924-8176-47643bc8d473
-11758556.3294556,4547920.4316512,309,GRSA,Great Sand Dunes National Park,2018/03/28 00:00:00+00,CO,IM,2733443,National Park,Lands,Great Sand Dunes,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,5a17a8cd-002c-4a01-84fa-b2ecd7176006
-10489816.7186839,3547442.54497528,310,BITH,Big Thicket National Preserve,2018/03/27 00:00:00+00,TX,IM,1888902,National Preserve,Lands,Big Thicket,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,9c0ecdab-661f-4966-9b72-fb82f2487fb3
-11413890.3544321,3472449.17897082,311,RIGR,Rio Grande Wild and Scenic River,2018/03/22 00:00:00+00,TX,IM,2766087,Wild and Scenic River,Lands,Rio Grande,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,3cfad7e2-b8c1-4140-b9c9-b31a28a0ab22
-9281394.30411143,5147952.01686453,313,RIRA,River Raisin National Battlefield Park,2018/02/27 00:00:00+00,MI,MW,2733434,National Battlefield Park,Lands,River Raisin,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,84b01e19-6096-4163-a603-632b5a28913f
-7936639.10471615,5229141.79164082,314,MIMA,Minute Man National Historical Park,2018/02/22 00:00:00+00,MA,NE,600051,National Historical Park,Lands,Minute Man,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,0ca7df7e-fd55-4da7-b96b-8195fbd2ffdb
-11991975.2002579,4661556.76395187,315,BLCA,Black Canyon of the Gunnison National Park,2018/02/15 00:00:00+00,CO,IM,203271,National Park,Lands,Black Canyon of the Gunnison,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,bb3feef1-b9d5-42be-a73d-6bb6879a70ad
-12411571.2354093,4185813.36453803,316,WACA,Walnut Canyon National Monument,2018/02/12 00:00:00+00,AZ,IM,35848,National Monument,Lands,Walnut Canyon,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,7ff0dd05-3ec7-4481-af28-64b290813d18
-11089408.392387,4777743.58058189,317,NICO,Nicodemus National Historic Site,2018/03/26 00:00:00+00,KS,MW,2733440,National Historic Site,Lands,Nicodemus,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,7e6d1fed-6b6a-4fe1-9faa-621ef5448474
-12401397.2810448,4240407.76496034,318,WUPA,Wupatki National Monument,2018/02/06 00:00:00+00,AZ,IM,38197,National Monument,Lands,Wupatki,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,242aef5f-bf75-4b86-aa63-376d79c4c47e
-11099050.8459047,4248576.09347065,319,WABA,Washita Battlefield National Historic Site,2018/01/24 00:00:00+00,OK,IM,1946144,National Historic Site,Lands,Washita Battlefield,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,704f3f8f-c462-426b-ab0b-e621e46c0b72
-7651735.35113832,5771985.13745037,320,KAWW,Katahdin Woods And Waters National Monument,2018/01/23 00:00:00+00,ME,NE,2783292,National Monument,Lands,Katahdin Woods And Waters,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,a0d61b82-0086-48c1-b7d3-cfad217df5c9
-13488894.1992695,6225105.38513522,321,ROLA,Ross Lake National Recreation Area,2018/01/18 00:00:00+00,WA,PW,1528419,National Recreation Area,Lands,Ross Lake,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,94dde5fa-ddb9-4c28-a066-94fdadc7ae47
-11491441.9274323,3413602.2954364,322,BIBE,Big Bend National Park,2018/01/09 00:00:00+00,TX,IM,1377082,National Park,Lands,Big Bend,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,a653d4c7-7792-4219-b9a0-cdceb035c5f2
-8344207.45657905,5027147.85612832,325,DEWA,Delaware Water Gap National Recreation Area,2018/05/25 00:00:00+00,PA,NE,1193711,National Recreation Area,Lands,Delaware Water Gap,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,f7f6a3f7-41c4-483b-98c2-70e670fae12e
-8398457.3150014,4880325.73848017,326,VAFO,Valley Forge National Historical Park,2018/05/14 00:00:00+00,PA,NE,1211947,National Historical Park,Lands,Valley Forge,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,aac6ec7f-f5b5-472d-a03a-ffe8717b3af2
-12762992.7570268,4261682.31824336,327,LAKE,Lake Mead National Recreation Area,2018/05/10 00:00:00+00,NV,PW,858265,National Recreation Area,Lands,Lake Mead,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,d87594fc-de9e-4de3-b1de-76fa0c5b2b19
-10344933.5485058,5585737.19915491,328,MISS,Mississippi National River and Recreation Area,2018/05/10 00:00:00+00,MN,MW,1888944,National River and Recreation Area,Lands,Mississippi,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2963b482-01f7-402d-b114-5b9d8eec4f46
-10523096.5080774,4707529.06014297,329,HSTR,Harry S Truman National Historic Site,2018/05/10 00:00:00+00,MO,MW,2463113,National Historic Site,Lands,Harry S Truman,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,5fbf67fa-9ae7-4559-af77-5844986281e1
-10274762.0085799,4128192.42763063,330,CHSC,Little Rock Central High School National Historic Site,2018/05/08 00:00:00+00,AR,MW,2091841,National Historic Site,Lands,Little Rock Central High School,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,3d4c63bf-f9f0-4448-abb9-886dc3807681
-12561866.7954328,4528049.55146432,331,CEBR,Cedar Breaks National Monument,2018/05/04 00:00:00+00,UT,IM,1439558,National Monument,Lands,Cedar Breaks,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,1f54be0d-da12-4ed4-98de-6389c65f651e
-11565672.0258667,3580820.37535229,332,FODA,Fort Davis National Historic Site,2018/04/27 00:00:00+00,TX,IM,1357585,National Historic Site,Lands,Fort Davis,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,ad94dad4-524a-4723-9025-b9b8e5042ff3
-8494451.55764059,4439693.40051598,333,FOMR,Fort Monroe National Monument,2018/04/18 00:00:00+00,VA,NE,"2707739	",National Monument,Lands,Fort Monroe,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,6137477d-c39a-4b18-8318-075904c3af95
-12199099.7506004,4682017.4210895,334,ARCH,Arches National Park,2018/04/09 00:00:00+00,UT,IM,1455716,National Park,Lands,Arches,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,69db98de-4ed9-48f9-85b7-58aa8001a7aa
-11637998.5285319,5191440.00806532,335,FOLA,Fort Laramie National Historic Site,2018/04/09 00:00:00+00,WY,IM,1597073,National Historic Site,Lands,Fort Laramie,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,1603d1e7-8607-44cb-b063-35fc518e3d68
-12361781.5732041,3707368.64006742,336,TUMA,Tumacacori National Historical Park,2018/04/05 00:00:00+00,AZ,IM,35519,National Historical Park,Lands,Tumacácori,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,2020/01/09 22:13:23.903+00,SCarlton@nps.gov_nps,6fd8d22d-2453-4055-8f04-59b2efd7555c
